gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchg,acctstd,acqmeth,adrr,ajex,ajp,bspr,compst,curcd,curncd,currtr,curuscn,final,fyr,ismod,ltcm,ogm,pddur,scf,src,stalt,udpl,upd,apdedate,fdate,pdate,acchg,acco,accrt,acdo,aco,acodo,acominc,acox,acoxar,acqao,acqcshi,acqgdwl,acqic,acqintan,acqinvt,acqlntal,acqniintc,acqppe,acqsc,act,adpac,aedi,afudcc,afudci,aldo,am,amc,amdc,amgw,ano,ao,aocidergl,aociother,aocipen,aocisecgl,aodo,aol2,aoloch,aox,ap,apalch,apb,apc,apofs,aqa,aqc,aqd,aqeps,aqi,aqp,aqpl1,aqs,arb,arc,arce,arced,arceeps,artfs,at,aul3,autxr,balr,banlr,bast,bastr,batr,bcef,bclr,bcltbl,bcnlr,bcrbl,bct,bctbl,bctr,billexce,bkvlps,bltbl,ca,capr1,capr2,capr3,caps,capsft,capx,capxv,cb,cbi,cdpac,cdvc,ceiexbill,ceq,ceql,ceqt,cfbd,cfere,cfo,cfpdo,cga,cgri,cgti,cgui,ch,che,chech,chs,ci,cibegni,cicurr,cidergl,cimii,ciother,cipen,cisecgl,citotal,cld2,cld3,cld4,cld5,clfc,clfx,clg,clis,cll,cllc,clo,clrll,clt,cmp,cnltbl,cogs,cpcbl,cpdoi,cpnli,cppbl,cprei,crv,crvnli,cshfd,cshi,csho,cshpri,cshr,cshrc,cshrp,cshrso,cshrt,cshrw,cstk,cstkcv,cstke,dbi,dc,dclo,dcom,dcpstk,dcs,dcvsr,dcvsub,dcvt,dd,dd1,dd2,dd3,dd4,dd5,depc,derac,deralt,derhedgl,derlc,derllt,dfpac,dfs,dfxa,diladj,dilavx,dlc,dlcch,dltis,dlto,dltp,dltr,dltsub,dltt,dm,dn,do,donr,dp,dpacb,dpacc,dpacli,dpacls,dpacme,dpacnr,dpaco,dpacre,dpact,dpc,dpdc,dpltb,dpret,dpsc,dpstb,dptb,dptc,dptic,dpvieb,dpvio,dpvir,drc,drci,drlt,ds,dt,dtea,dted,dteeps,dtep,dudd,dv,dvc,dvdnp,dvintf,dvp,dvpa,dvpd,dvpdp,dvpibb,dvrpiv,dvrre,dvsco,dvt,dxd2,dxd3,dxd4,dxd5,ea,ebit,ebitda,eiea,emol,emp,epsfi,epsfx,epspi,epspx,esopct,esopdlt,esopnr,esopr,esopt,esub,esubc,excadj,exre,fatb,fatc,fatd,fate,fatl,fatn,fato,fatp,fca,fdfr,fea,fel,ffo,ffs,fiao,finaco,finao,fincf,finch,findlc,findlt,finivst,finlco,finlto,finnp,finrecc,finreclt,finrev,finxint,finxopr,fopo,fopox,fopt,fsrco,fsrct,fuseo,fuset,gbbl,gdwl,gdwlam,gdwlia,gdwlid,gdwlieps,gdwlip,geqrv,gla,glcea,glced,glceeps,glcep,gld,gleps,gliv,glp,govgr,govtown,gp,gphbl,gplbl,gpobl,gprbl,gptbl,gwo,hedgegl,iaeq,iaeqci,iaeqmi,iafici,iafxi,iafxmi,iali,ialoi,ialti,iamli,iaoi,iapli,iarei,iasci,iasmi,iassi,iasti,iatci,iati,iatmi,iaui,ib,ibadj,ibbl,ibc,ibcom,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intano,intc,intpn,invch,invfg,invo,invofs,invreh,invrei,invres,invrm,invt,invwip,iobd,ioi,iore,ip,ipabl,ipc,iphbl,iplbl,ipobl,iptbl,ipti,ipv,irei,irent,irii,irli,irnli,irsi,iseq,iseqc,iseqm,isfi,isfxc,isfxm,isgr,isgt,isgu,islg,islgc,islgm,islt,isng,isngc,isngm,isotc,isoth,isotm,issc,issm,issu,ist,istc,istm,isut,itcb,itcc,itci,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcox,lcoxar,lcoxdr,lct,lcuacu,li,lif,lifr,lifrp,lloml,lloo,llot,llrci,llrcr,llwoci,llwocr,lno,lo,lol2,loxdr,lqpl1,lrv,ls,lse,lst,lt,lul3,mib,mibn,mibt,mii,mrc1,mrc2,mrc3,mrc4,mrc5,mrct,mrcta,msa,msvrv,mtl,nat,nco,nfsr,ni,niadj,nieci,niint,niintpfc,niintpfp,niit,nim,nio,nipfc,nipfp,nit,nits,nopi,nopio,np,npanl,npaore,nparl,npat,nrtxt,nrtxtd,nrtxteps,oancf,ob,oiadp,oibdp,opeps,opili,opincar,opini,opioi,opiri,opiti,oprepsx,optca,optdr,optex,optexd,optfvgr,optgr,optlife,optosby,optosey,optprcby,optprcca,optprcex,optprcey,optprcgr,optprcwa,optrfr,optvol,palr,panlr,patr,pcl,pclr,pcnlr,pctr,pdvc,pi,pidom,pifo,pll,pltbl,pnca,pncad,pncaeps,pncia,pncid,pncieps,pncip,pncwia,pncwid,pncwieps,pncwip,pnlbl,pnli,pnrsho,pobl,ppcbl,ppegt,ppenb,ppenc,ppenli,ppenls,ppenme,ppennr,ppeno,ppent,ppevbb,ppeveb,ppevo,ppevr,pppabl,ppphbl,pppobl,ppptbl,prc,prca,prcad,prcaeps,prebl,pri,prodv,prsho,prstkc,prstkcc,prstkpc,prvt,pstk,pstkc,pstkl,pstkn,pstkr,pstkrv,ptbl,ptran,pvcl,pvo,pvon,pvpl,pvt,pwoi,radp,ragr,rari,rati,rca,rcd,rceps,rcl,rcp,rdip,rdipa,rdipd,rdipeps,rdp,re,rea,reajo,recch,recco,recd,rect,recta,rectr,recub,ret,reuna,reunr,revt,ris,rll,rlo,rlp,rlri,rlt,rmum,rpag,rra,rrd,rreps,rrp,rstche,rstchelt,rvbci,rvbpi,rvbti,rvdo,rvdt,rveqt,rvlrv,rvno,rvnt,rvri,rvsi,rvti,rvtxr,rvupi,rvutx,saa,sal,sale,salepfc,salepfp,sbdc,sc,sco,scstkc,secu,seq,seqo,seta,setd,seteps,setp,siv,spce,spced,spceeps,spi,spid,spieps,spioa,spiop,sppe,sppiv,spstkc,sret,srt,ssnp,sstk,stbo,stio,stkco,stkcpa,tdc,tdscd,tdsce,tdsg,tdslg,tdsmm,tdsng,tdso,tdss,tdst,teq,tf,tfva,tfvce,tfvl,tie,tii,tlcf,transa,tsa,tsafc,tso,tstk,tstkc,tstkme,tstkn,tstkp,txach,txbco,txbcof,txc,txdb,txdba,txdbca,txdbcl,txdc,txdfed,txdfo,txdi,txditc,txds,txeqa,txeqii,txfed,txfo,txndb,txndba,txndbl,txndbr,txo,txp,txpd,txr,txs,txt,txtubadjust,txtubbegin,txtubend,txtubmax,txtubmin,txtubposdec,txtubposinc,txtubpospdec,txtubpospinc,txtubsettle,txtubsoflimit,txtubtxtr,txtubxintbs,txtubxintis,txva,txw,uaoloch,uaox,uapt,ucaps,uccons,uceq,ucustad,udcopres,udd,udfcc,udmb,udolt,udpco,udpfa,udvp,ufretsd,ugi,ui,uinvt,ulcm,ulco,uniami,unl,unnp,unnpl,unopinc,unwcc,uois,uopi,uopres,updvp,upmcstk,upmpf,upmpfs,upmsubp,upstk,upstkc,upstksf,urect,urectr,urevub,uspi,ustdnc,usubdvp,usubpstk,utfdoc,utfosc,utme,utxfed,uwkcapc,uxinst,uxintd,vpac,vpo,wcap,wcapc,wcapch,wda,wdd,wdeps,wdp,xacc,xad,xago,xagt,xcom,xcomi,xdepl,xdp,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xintopt,xivi,xivre,xlr,xnbi,xnf,xnins,xnitb,xobd,xoi,xopr,xoprar,xoptd,xopteps,xore,xpp,xpr,xrd,xrdp,xrent,xs,xsga,xstf,xstfo,xstfws,xt,xuw,xuwli,xuwnli,xuwoi,xuwrei,xuwti,iid,exchg,cik,costat,fic,naicsh,sich,cshtr_c,dvpsp_c,dvpsx_c,prcc_c,prch_c,prcl_c,adjex_c,cshtr_f,dvpsp_f,dvpsx_f,mkvalt,prcc_f,prch_f,prcl_f,adjex_f,rank,au,auop,auopic,ceoso,cfoso,addzip,loc,state,ipodate,sic,firm_age
001690,20150930,2015,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,4.0000,4.0000,,,USD,USD,1.0000,,Y,9,1,9,,12,7,5,,,3,20150926,20151029,20151027,0.0000,,,0.0000,15085.0000,15085.0000,-345.0000,15085.0000,,,,,,,,,,,,89378.0000,,,,,0.0000,1300.0000,,,,0.0000,5556.0000,772.0000,0.0000,0.0000,0.0000,5556.0000,192796.0000,9609.0000,5556.0000,35490.0000,5400.0000,,,,,343.0000,,,,,3426.0000,,,,,,,,290479.0000,0.0000,,,,,,,,,,,,,,,,21.3946,,,,,,27415.9440,,11247.0000,11247.0000,,,,,,119355.0000,119355.0000,110346.0000,,,,,,,,,21120.0000,41601.0000,7276.0000,,51967.0000,53394.0000,-411.0000,-592.0000,0.0000,0.0000,0.0000,-424.0000,51967.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,129589.0000,,,,,,,,5793.0690,5578.7530,5578.7530,5753.4210,25.9240,,,,,,0.0560,0.0000,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,2500.0000,3500.0000,6000.0000,3775.0000,5581.0000,,1945.0000,,-456.0000,1012.0000,,,,,0.0000,53394.0000,10999.0000,2191.0000,27114.0000,0.0000,13543.0000,,,53463.0000,0.0000,53463.0000,0.0000,0.0000,10500.0000,,,,,,,,,26786.0000,11257.0000,,,,,,,,,26786.0000,,,8940.0000,,3624.0000,0.0000,55963.0000,,,,,0.0000,11561.0000,11627.0000,,,0.0000,0.0000,,,,,,,11627.0000,3500.0000,6000.0000,3775.0000,5581.0000,,71230.0000,81730.0000,,,110.0000,9.2200,9.2200,9.2800,9.2800,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,,,5263.0000,0.0000,,,,,,,,,0.0000,,,-17716.0000,,,,,,,,,,,,,3586.0000,3586.0000,,,,,,,5116.0000,,,,,,,,,,,,,,-91.0000,,,,104126.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53394.0000,53394.0000,,53394.0000,53394.0000,,53394.0000,172818.0000,,,,,,,,,,9009.0000,3893.0000,0.0000,514.0000,-238.0000,,,,,,,,2349.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,597.0000,-267.0000,0.0000,164065.0000,166402.0000,,,-56274.0000,,20481.0000,,,,,,,,,,,,34121.0000,8940.0000,,0.0000,80610.0000,,,,0.0000,0.0000,,,,,,,,0.0000,12989.0000,1012.0000,9365.0000,0.0000,,,290479.0000,,171124.0000,0.0000,0.0000,0.0000,0.0000,0.0000,772.0000,774.0000,744.0000,715.0000,674.0000,3679.0000,2592.0000,-464.0000,,,,,,53394.0000,53394.0000,,,,,,,,,,,,2018.0000,2018.0000,8499.0000,,,,,,,,81266.0000,,71230.0000,81730.0000,9.2800,,,,,,,9.2200,,,,,,,,,1.2000,,,,15.0800,,,,,,,,,,,,,72515.0000,24915.0000,47600.0000,,,,,,,,,,,,,,,,0.0000,,,49257.0000,,,,,,,,22471.0000,,49257.0000,,,,,,,,,,,,,,0.0000,36752.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,91939.0000,0.0000,772.0000,-3124.0000,13494.0000,82.0000,30343.0000,-653.0000,16849.0000,,,92284.0000,,233715.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233715.0000,,,,,,,,119355.0000,0.0000,,,,,121985.0000,,,,0.0000,,,,,0.0000,0.0000,,,,,543.0000,,,3586.0000,2386.0000,,,,,,,,,,,119355.0000,,196222.0000,0.0000,1012.0000,,,,,,,,0.0000,0.0000,,0.0000,0.0000,,0.0000,749.0000,17739.0000,24062.0000,,5546.0000,,1382.0000,3408.0000,-1806.0000,1382.0000,24062.0000,-220.0000,,,11730.0000,4744.0000,-16260.0000,10911.0000,27171.0000,0.0000,0.0000,,13252.0000,0.0000,1265.0000,19121.0000,0.0000,4033.0000,6900.0000,,,0.0000,1278.0000,345.0000,2056.0000,109.0000,13.0000,1400.0000,1300.0000,709.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8768.0000,,,,,,,25181.0000,1800.0000,,,,,,,,,0.0000,0.0000,0.0000,,,,,733.0000,722.0000,,,,,,,,,,,151985.0000,,,,,0.0000,200.0000,8067.0000,6041.0000,794.0000,,22396.0000,,,,,,,,,,,01,14,0000320193,A,USA,334220,3663,13014858180.0000,2.0300,2.0300,105.2600,134.5400,92.0000,4.0000,13476880250.0000,1.9800,1.9800,615336.4559,110.3000,134.5400,92.0000,4.0000,1,4,1,1,Y,Y,95014,USA,CA,19801212,3663,36
001690,20160930,2016,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,4.0000,4.0000,,,USD,USD,1.0000,,Y,9,1,9,,12,7,5,,,3,20160924,20161028,20161025,0.0000,,,0.0000,8283.0000,8283.0000,634.0000,8283.0000,,,,,,,,,,,,106869.0000,,,,,0.0000,1500.0000,,,,0.0000,8757.0000,38.0000,0.0000,0.0000,0.0000,8757.0000,225456.0000,-2568.0000,8757.0000,37294.0000,1791.0000,,,,,297.0000,,,,,4927.0000,,,,,,,,321686.0000,0.0000,,,,,,,,,,,,,,,,24.0339,,,,,,31250.9470,,12734.0000,12734.0000,,,,,,128249.0000,128249.0000,119629.0000,,,,,,,,,20484.0000,67155.0000,-636.0000,,46666.0000,45687.0000,75.0000,-734.0000,0.0000,0.0000,0.0000,1638.0000,46666.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,121576.0000,,,,,,,,5500.2810,5336.1660,5336.1660,5470.8200,25.6410,,,,,,0.0530,0.0000,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,3500.0000,6500.0000,6834.0000,6454.0000,7750.0000,,1399.0000,,-111.0000,1076.0000,,,,,0.0000,45687.0000,11605.0000,-397.0000,24954.0000,0.0000,13931.0000,2500.0000,,75427.0000,0.0000,75427.0000,0.0000,0.0000,9800.0000,,,,,,,,,34235.0000,10505.0000,,,,,,,,,34235.0000,,,8080.0000,,2930.0000,0.0000,78927.0000,,,,,0.0000,12150.0000,12188.0000,,,0.0000,0.0000,,,,,,,12188.0000,6500.0000,6834.0000,6454.0000,7750.0000,,59476.0000,69276.0000,,,116.0000,8.3100,8.3100,8.3500,8.3500,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,,,6517.0000,0.0000,,,,,,,,,0.0000,,,-20483.0000,,,,,,,,,,,,,4210.0000,4210.0000,,,,,,,5414.0000,,,,,,,,,,,,,,-87.0000,,,,93515.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45687.0000,45687.0000,,45687.0000,45687.0000,,45687.0000,203676.0000,,,,,,,,,,8620.0000,3206.0000,0.0000,1316.0000,217.0000,,,,,,,,2132.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,753.0000,-924.0000,0.0000,170430.0000,143816.0000,,,-45977.0000,,46671.0000,,,,,,,,,,,,30107.0000,8080.0000,,0.0000,79006.0000,,,,0.0000,0.0000,,,,,,,,0.0000,12985.0000,1076.0000,10055.0000,0.0000,,,321686.0000,,193437.0000,0.0000,0.0000,0.0000,0.0000,0.0000,929.0000,919.0000,915.0000,889.0000,836.0000,4488.0000,3139.0000,1174.0000,,,,,,45687.0000,45687.0000,,,,,,,,,,,,2804.0000,2804.0000,8105.0000,,,,,,,,65824.0000,,59476.0000,69276.0000,8.2900,,,,,,,8.2400,,,,,,,,,,,,,,,,,,,,,,,,,,61372.0000,20272.0000,41100.0000,,,,,,,,,,,,,,,,0.0000,,,61245.0000,,,,,,,,27010.0000,,61245.0000,,,,,,,,,,,,,,0.0000,31292.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,96998.0000,0.0000,38.0000,1044.0000,13545.0000,53.0000,29299.0000,-578.0000,15754.0000,,,96364.0000,,215091.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215091.0000,,,,,,,,128249.0000,0.0000,356.2000,0.0600,0.0700,548.0000,111794.0000,,,,548.0000,,,,,0.0000,0.0000,,,,,495.0000,,,4210.0000,2810.0000,,,,,,,,,,,128249.0000,,230383.0000,0.0000,1076.0000,,,,,,,,0.0000,0.0000,,0.0000,0.0000,,0.0000,407.0000,10747.0000,26019.0000,4113.0000,0.0000,0.0000,4938.0000,5043.0000,33.0000,4938.0000,26019.0000,-138.0000,,,7652.0000,2105.0000,-21906.0000,10015.0000,31921.0000,0.0000,0.0000,,10444.0000,0.0000,990.0000,15685.0000,0.0000,6900.0000,7724.0000,,,0.0000,1578.0000,257.0000,1121.0000,1618.0000,0.0000,2800.0000,1000.0000,295.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27863.0000,,,,,,,22027.0000,,,,,,,,,,0.0000,0.0000,0.0000,,,,,1456.0000,1400.0000,,,,,,,,,,,145815.0000,,,,,0.0000,,10045.0000,8067.0000,939.0000,,24239.0000,,,,,,,,,,,01,14,0000320193,A,USA,334220,3663,9643454040.0000,2.2300,2.2300,115.8200,118.6900,89.4700,4.0000,10416458890.0000,2.1800,2.1800,603253.5663,113.0500,123.8200,89.4700,4.0000,1,4,1,1,Y,Y,95014,USA,CA,19801212,3663,37
001690,20170930,2017,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,4.0000,4.0000,,,USD,USD,1.0000,,Y,9,1,9,,12,7,5,,,3,20170930,20171103,20171102,0.0000,,,0.0000,13936.0000,13936.0000,-150.0000,13936.0000,,,,,,,,,,,,128645.0000,,,,,0.0000,1200.0000,,,,0.0000,10162.0000,-124.0000,0.0000,0.0000,0.0000,10162.0000,255298.0000,-6098.0000,10162.0000,49049.0000,9618.0000,,,,,329.0000,,,,,7245.0000,,,,,,,,375319.0000,0.0000,,,,,,,,,,,,,,,,26.1494,,,,,,35866.9490,,12451.0000,12451.0000,,,,,,134047.0000,134047.0000,126032.0000,,,,,,,,,20289.0000,74181.0000,-195.0000,,47567.0000,48351.0000,224.0000,-162.0000,0.0000,0.0000,0.0000,-846.0000,47567.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,131648.0000,,,,,,,,5251.6920,5126.2010,5126.2010,5217.2420,25.3330,,,,,,0.0510,0.0000,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,6496.0000,8863.0000,9220.0000,7750.0000,10297.0000,,,,638.0000,,,,,,0.0000,48351.0000,18473.0000,3852.0000,28662.0000,0.0000,3250.0000,3500.0000,,97207.0000,0.0000,97207.0000,0.0000,0.0000,9400.0000,,,,,,,,,41293.0000,10157.0000,,,,,,,,,41293.0000,,,7548.0000,,2836.0000,0.0000,103703.0000,,,,,0.0000,12769.0000,12803.0000,,,0.0000,0.0000,,,,,,,12803.0000,8863.0000,9220.0000,7750.0000,10297.0000,,61344.0000,70744.0000,,,123.0000,9.2100,9.2100,9.2700,9.2700,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,,,7279.0000,0.0000,,,,,,,,,0.0000,,,-17347.0000,,,,,,,,,,,,,4674.0000,4674.0000,,,,,,,5717.0000,,,,,,,,,,,,,,99.0000,,,,97586.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48351.0000,48351.0000,,48351.0000,48351.0000,,48351.0000,231254.0000,,,,,,,,,,8015.0000,2298.0000,0.0000,2092.0000,-2723.0000,,,,,,,,4855.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,887.0000,-124.0000,0.0000,194714.0000,159881.0000,,,-46446.0000,,53892.0000,,,,,,,,,,,,33292.0000,7548.0000,,0.0000,100814.0000,,,,0.0000,0.0000,,,,,,,,0.0000,11747.0000,1563.0000,8911.0000,0.0000,,,375319.0000,,241272.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1223.0000,1187.0000,1108.0000,1033.0000,871.0000,5422.0000,4123.0000,328.0000,,,,,,48351.0000,48351.0000,,,,,,,,,,,,5068.0000,5068.0000,11977.0000,,,,,,,,63598.0000,,61344.0000,70744.0000,9.2700,,,,,,,9.2100,,,,,,,,,,,,,,,,,,,,,,,,,,64089.0000,19389.0000,44700.0000,,,,,,,,,,,,,,,,0.0000,,,75076.0000,,,,,,,,33783.0000,,75076.0000,,,,,,,,,,,,,,0.0000,34774.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,98180.0000,0.0000,-124.0000,-6347.0000,17799.0000,58.0000,35673.0000,-354.0000,17874.0000,,,98330.0000,,229234.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229234.0000,,,,,,,,134047.0000,0.0000,,,,,126339.0000,,,,0.0000,,,,,0.0000,0.0000,,,,,555.0000,,,4840.0000,3240.0000,,,,,,,,,,,134047.0000,,262543.0000,0.0000,1563.0000,,,,,,,,0.0000,0.0000,,0.0000,0.0000,,0.0000,627.0000,9772.0000,31504.0000,3916.0000,0.0000,0.0000,5966.0000,5980.0000,-16.0000,5966.0000,31504.0000,2.0000,,,7842.0000,1671.0000,-27588.0000,8974.0000,36562.0000,0.0000,0.0000,,11591.0000,0.0000,259.0000,15738.0000,0.0000,7724.0000,8407.0000,,,0.0000,1880.0000,952.0000,333.0000,539.0000,39.0000,2500.0000,1200.0000,165.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27831.0000,,,,,,,25744.0000,,,,,,,,,,0.0000,0.0000,0.0000,,,,,2323.0000,2200.0000,,,,,,,,,,,158490.0000,,,,,0.0000,,11581.0000,10045.0000,1100.0000,,26842.0000,,,,,,,,,,,01,14,0000320193,A,USA,334220,3663,6777678070.0000,2.4600,2.4600,169.2300,177.2000,114.7600,4.0000,7154095260.0000,2.4000,2.4000,790050.0981,154.1200,164.9400,104.0800,4.0000,1,4,1,1,Y,Y,95014,USA,CA,19801212,3663,38
001690,20180930,2018,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,4.0000,4.0000,,,USD,USD,1.0000,,Y,9,1,9,,12,7,5,,,3,20180929,20181105,20181101,0.0000,,,0.0000,12087.0000,12087.0000,-3454.0000,12087.0000,,,,,,,,,,,,131339.0000,,,,,0.0000,,,,,0.0000,22283.0000,810.0000,0.0000,0.0000,0.0000,22283.0000,218033.0000,38023.0000,22283.0000,55888.0000,9175.0000,,,,,721.0000,,,,,8766.0000,,,,,,,,365725.0000,0.0000,,,,,,,,,,,,,,,,22.5336,,,,,,40200.9520,,13313.0000,13313.0000,,,,,,107147.0000,107147.0000,107147.0000,,,,,,,,,25913.0000,66301.0000,5624.0000,,56505.0000,59531.0000,-525.0000,905.0000,0.0000,0.0000,0.0000,-3406.0000,56505.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,152853.0000,,,,,,,,5000.1090,4754.9860,4754.9860,4955.3770,23.7120,,,,,,0.0480,0.0000,0.0000,,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,8784.0000,10183.0000,8750.0000,8583.0000,9395.0000,,,,-344.0000,,,,,,0.0000,59531.0000,20748.0000,-37.0000,6969.0000,0.0000,7107.0000,6500.0000,,93735.0000,0.0000,93735.0000,0.0000,0.0000,10903.0000,,,,,,,,,49099.0000,10903.0000,,,,,,,,,49099.0000,,,7543.0000,,2797.0000,0.0000,102519.0000,,,,,0.0000,13712.0000,13735.0000,,,0.0000,0.0000,,,,,,,13735.0000,10183.0000,8750.0000,8583.0000,9395.0000,,70662.0000,81565.0000,,,132.0000,11.9100,11.9100,12.0100,12.0100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,,,8205.0000,0.0000,,,,,,,,,0.0000,,,-87876.0000,,,,,,,,,,,,,4896.0000,4896.0000,,,,,,,,,,,,,,,,,,,,,20.0000,,,,112506.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59531.0000,59531.0000,,59531.0000,59531.0000,,59531.0000,200882.0000,,,,,,,,,,,,0.0000,3022.0000,828.0000,,,,,,,,3956.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,755.0000,-745.0000,0.0000,170799.0000,73227.0000,,,16066.0000,,40388.0000,,,,,,,,,,,,40230.0000,40230.0000,,32687.0000,116866.0000,,,,0.0000,0.0000,,,,,,,,0.0000,47551.0000,2136.0000,44754.0000,0.0000,,,365725.0000,,258578.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1298.0000,1289.0000,1218.0000,1038.0000,800.0000,5643.0000,3984.0000,-3209.0000,,,,,,59531.0000,59531.0000,,,,,,,,,,,,5245.0000,5245.0000,11964.0000,,,,,-1500.0000,-0.3000,-0.3000,77434.0000,,70662.0000,81565.0000,12.2800,,,,,,,12.1700,,,,,,,,,,,,,,,,,,,,,,,,,,72903.0000,24903.0000,48000.0000,,,,,,,,,,,,,,,,0.0000,,,90403.0000,,,,,,,,41304.0000,,90403.0000,,,,,,,,,,,,,,0.0000,75265.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,66946.0000,0.0000,810.0000,-13332.0000,25809.0000,,48995.0000,-1055.0000,23186.0000,,,70400.0000,,265359.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265359.0000,,,,,,,,107147.0000,0.0000,153.4000,0.0300,0.0300,236.0000,104072.0000,,,,236.0000,,,,,0.0000,0.0000,,,,,669.0000,,,5340.0000,3440.0000,,,,,,,,,,,107147.0000,,226799.0000,0.0000,2136.0000,,,,,,,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,45962.0000,426.0000,6260.0000,0.0000,0.0000,-32590.0000,-33819.0000,1181.0000,-32590.0000,426.0000,48.0000,,,41425.0000,3986.0000,5834.0000,6610.0000,776.0000,0.0000,0.0000,,10417.0000,0.0000,551.0000,13372.0000,0.0000,8407.0000,9694.0000,,,0.0000,1824.0000,2212.0000,2431.0000,756.0000,0.0000,7400.0000,1400.0000,236.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14473.0000,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,,,,,3240.0000,3000.0000,,,,,,,,,,,183794.0000,,,,,0.0000,,14236.0000,11581.0000,1200.0000,,30941.0000,,,,,,,,,,,01,14,0000320193,A,USA,334220,3663,8475864290.0000,2.8200,2.8200,157.7400,233.4700,146.5900,4.0000,7481570710.0000,2.7200,2.7200,1073390.5396,225.7400,229.6700,150.2400,4.0000,1,4,1,1,Y,Y,95014,USA,CA,19801212,3663,39
